       49	2022-03-03 12:05:31	1	0	15	0
       43	2022-03-03 12:05:45	1	0	15	0
      174	2022-03-03 12:06:01	1	0	15	0
      128	2022-03-03 12:06:32	1	0	15	0
       88	2022-03-03 12:07:11	1	0	15	0
       24	2022-03-03 12:07:17	1	0	15	0
      172	2022-03-03 12:08:11	1	0	15	0
      137	2022-03-03 12:08:29	1	0	15	0
      161	2022-03-03 12:08:50	1	0	15	0
        5	2022-03-03 12:09:46	1	0	15	0
       72	2022-03-03 12:09:53	1	0	15	0
      124	2022-03-03 12:16:39	1	0	15	0
        1	2022-03-03 12:16:43	1	0	15	0
      175	2022-03-03 12:16:48	1	0	15	0
      149	2022-03-03 12:16:59	1	0	15	0
       61	2022-03-03 12:17:21	1	0	15	0
      170	2022-03-03 12:17:28	1	0	15	0
      109	2022-03-03 12:17:49	1	0	15	0
       74	2022-03-03 12:17:54	1	0	15	0
      160	2022-03-03 12:17:57	1	0	15	0
      154	2022-03-03 12:18:18	1	0	15	0
      116	2022-03-03 12:18:31	1	0	15	0
      117	2022-03-03 12:18:43	1	0	15	0
       37	2022-03-03 12:18:51	1	0	15	0
      156	2022-03-03 12:18:59	1	0	15	0
      145	2022-03-03 12:19:28	1	0	15	0
      136	2022-03-03 12:21:30	1	0	3	0
      174	2022-03-03 12:21:54	1	0	15	0
      146	2022-03-03 12:23:56	1	0	15	0
       41	2022-03-03 12:24:05	1	0	15	0
       49	2022-03-03 12:24:22	1	0	15	0
       43	2022-03-03 12:24:27	1	0	15	0
      172	2022-03-03 12:24:46	1	0	15	0
      173	2022-03-03 12:24:50	1	0	15	0
      127	2022-03-03 12:25:03	1	0	15	0
       23	2022-03-03 12:25:07	1	0	15	0
       24	2022-03-03 12:25:12	1	0	15	0
      131	2022-03-03 12:25:29	1	0	15	0
        5	2022-03-03 12:26:24	1	0	15	0
       72	2022-03-03 12:28:44	1	0	15	0
      113	2022-03-03 12:29:18	1	0	15	0
      101	2022-03-03 12:29:31	1	0	3	0
      135	2022-03-03 12:32:08	1	0	15	0
       38	2022-03-03 12:32:56	1	0	15	0
       88	2022-03-03 12:33:26	1	0	15	0
      147	2022-03-03 12:34:08	1	0	3	0
      116	2022-03-03 12:35:01	1	0	15	0
      137	2022-03-03 12:36:03	1	0	15	0
       61	2022-03-03 12:37:11	1	0	15	0
       32	2022-03-03 12:37:21	1	0	15	0
       87	2022-03-03 12:38:44	1	0	15	0
      148	2022-03-03 12:42:09	1	0	3	0
       14	2022-03-03 12:44:20	1	0	15	0
      128	2022-03-03 12:45:09	1	0	15	0
      149	2022-03-03 12:45:26	1	0	15	0
        6	2022-03-03 12:46:18	1	0	15	0
       45	2022-03-03 12:46:51	1	0	15	0
      161	2022-03-03 12:47:29	1	0	15	0
      171	2022-03-03 12:47:47	1	0	15	0
        8	2022-03-03 12:48:01	1	0	15	0
      166	2022-03-03 12:53:11	1	0	15	0
      167	2022-03-03 12:53:33	1	0	15	0
      129	2022-03-03 12:53:57	1	0	15	0
       10	2022-03-03 12:56:42	1	0	15	0
      159	2022-03-03 12:58:03	1	0	15	0
       35	2022-03-03 12:58:34	1	0	15	0
       42	2022-03-03 13:00:10	1	0	15	0
        9	2022-03-03 13:03:19	1	0	15	0
       25	2022-03-03 13:03:25	1	0	15	0
      105	2022-03-03 13:06:53	1	0	15	0
      103	2022-03-03 13:16:46	1	0	15	0
      157	2022-03-03 14:57:19	1	0	15	0
      152	2022-03-03 15:04:31	1	0	15	0
       45	2022-03-03 17:00:21	1	0	15	0
       57	2022-03-03 17:00:26	1	0	15	0
      164	2022-03-03 17:02:15	1	0	15	0
